Building,Abbreviation,RoomType,BuildingType,Gender,TimeStamp,BedsAvailable
Sproul Hall,SPR,Classic Triple,Dorm,Male,2025-02-18T16:00:00Z,351
Sproul Hall,SPR,Classic Triple,Dorm,Male,2025-02-19T10:00:00Z,349
Sproul Hall,SPR,Classic Triple,Dorm,Male,2025-02-19T11:00:00Z,349
Sproul Hall,SPR,Classic Triple,Dorm,Male,2025-02-19T12:00:00Z,349
Sproul Hall,SPR,Classic Triple,Dorm,Male,2025-02-19T13:00:00Z,344
Sproul Hall,SPR,Classic Triple,Dorm,Male,2025-02-19T15:00:00Z,341
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Female,2025-02-18T09:00:00Z,597
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Female,2025-02-18T10:00:00Z,569
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Female,2025-02-18T11:00:00Z,547
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Female,2025-02-18T12:00:00Z,510
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Female,2025-02-18T13:00:00Z,492
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Female,2025-02-18T14:00:00Z,485
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Female,2025-02-18T15:00:00Z,475
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Female,2025-02-18T16:00:00Z,472
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Female,2025-02-19T10:00:00Z,457
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Female,2025-02-19T11:00:00Z,432
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Female,2025-02-19T12:00:00Z,416
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Female,2025-02-19T13:00:00Z,405
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Female,2025-02-19T15:00:00Z,378
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T09:00:00Z,45
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T10:00:00Z,40
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T11:00:00Z,37
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T12:00:00Z,37
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T13:00:00Z,37
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T14:00:00Z,28
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T15:00:00Z,19
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-18T16:00:00Z,16
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-19T10:00:00Z,16
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-19T11:00:00Z,13
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-19T12:00:00Z,13
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-19T13:00:00Z,10
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Gender Inclusive,2025-02-19T15:00:00Z,8
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Male,2025-02-18T09:00:00Z,363
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Male,2025-02-18T10:00:00Z,348
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Male,2025-02-18T11:00:00Z,331
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Male,2025-02-18T12:00:00Z,314
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Male,2025-02-18T13:00:00Z,282
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Male,2025-02-18T14:00:00Z,277
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Male,2025-02-18T15:00:00Z,266
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Male,2025-02-18T16:00:00Z,265
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Male,2025-02-19T10:00:00Z,256
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Male,2025-02-19T11:00:00Z,249
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Male,2025-02-19T12:00:00Z,244
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Male,2025-02-19T13:00:00Z,228
Sproul Landing / Cove,SLC,Deluxe Triple,Dorm,Male,2025-02-19T15:00:00Z,212
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T09:00:00Z,507
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T10:00:00Z,504
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T11:00:00Z,501
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T12:00:00Z,492
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T13:00:00Z,489
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T14:00:00Z,476
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T15:00:00Z,464
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Female,2025-02-18T16:00:00Z,461
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T10:00:00Z,454
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T11:00:00Z,449
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T12:00:00Z,443
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T13:00:00Z,440
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Female,2025-02-19T15:00:00Z,421
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T09:00:00Z,39
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T10:00:00Z,39
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T11:00:00Z,39
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T12:00:00Z,39
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T13:00:00Z,39
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T14:00:00Z,39
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T15:00:00Z,39
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-18T16:00:00Z,39
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-19T10:00:00Z,30
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-19T11:00:00Z,30
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-19T12:00:00Z,27
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-19T13:00:00Z,27
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Gender Inclusive,2025-02-19T15:00:00Z,22
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T09:00:00Z,309
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T10:00:00Z,306
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T11:00:00Z,302
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T12:00:00Z,294
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T13:00:00Z,294
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T14:00:00Z,285
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T15:00:00Z,284
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Male,2025-02-18T16:00:00Z,284
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T10:00:00Z,282
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T11:00:00Z,266
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T12:00:00Z,255
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T13:00:00Z,253
Sunset Village,SV,Plaza Triple/Private Bath,Dorm,Male,2025-02-19T15:00:00Z,245
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T09:00:00Z,456
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T10:00:00Z,456
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T11:00:00Z,456
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T12:00:00Z,456
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T13:00:00Z,444
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T14:00:00Z,442
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T15:00:00Z,442
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-18T16:00:00Z,442
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T10:00:00Z,437
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T11:00:00Z,429
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T12:00:00Z,429
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T13:00:00Z,425
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Female,2025-02-19T15:00:00Z,415
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T09:00:00Z,36
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T10:00:00Z,36
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T11:00:00Z,36
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T12:00:00Z,36
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T13:00:00Z,36
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T14:00:00Z,36
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T15:00:00Z,36
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-18T16:00:00Z,36
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T10:00:00Z,36
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T11:00:00Z,30
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T12:00:00Z,30
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T13:00:00Z,30
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Gender Inclusive,2025-02-19T15:00:00Z,25
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T09:00:00Z,282
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T10:00:00Z,282
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T11:00:00Z,282
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T12:00:00Z,282
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T13:00:00Z,282
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T14:00:00Z,279
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T15:00:00Z,278
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-18T16:00:00Z,278
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T10:00:00Z,278
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T11:00:00Z,277
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T12:00:00Z,277
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T13:00:00Z,277
Sunset Village,SV,Plaza Triple/Shared Bath,Dorm,Male,2025-02-19T15:00:00Z,273
